RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4650,15785815,Toscano,670,Germany,Male,31,1,"$142,632",2,1,1,"$175,894",0
4651,15664214,Hearn,670,France,Male,33,2,"$141,205",2,1,0,"$76,257",0
4652,15579996,Iroawuchi,524,Germany,Female,25,7,"$131,402",1,0,0,"$193,668",0
4653,15675252,Martin,734,Spain,Female,39,3,"$92,637",2,1,1,"$125,671",0
4654,15579617,Sinclair,489,France,Female,51,3,$0,2,0,1,"$174,098",1
4655,15593976,Swanson,578,Germany,Female,31,5,"$102,089",4,0,0,"$187,866",1
4656,15716041,Chinomso,622,Spain,Male,39,9,$0,2,0,1,"$100,862",0
4657,15654489,Fomin,843,France,Female,38,8,"$134,888",1,1,1,"$10,804",0
4658,15736302,McKay,687,France,Male,48,4,$0,2,1,1,"$170,894",0
4659,15805909,Bergamaschi,700,Spain,Male,28,8,"$159,900",1,0,0,"$22,699",0
4660,15572762,Matveyeva,410,Germany,Female,50,2,"$102,279",2,1,0,"$89,822",0
4661,15724632,Madukaego,537,France,Female,41,0,$0,2,0,1,"$175,262",0
4662,15670416,Ferri,780,France,Female,43,0,$0,1,0,1,"$15,705",0
4663,15749528,Achebe,652,Spain,Male,58,6,$0,2,0,1,"$170,025",0
4664,15578783,Mai,620,Germany,Male,35,0,"$76,990",1,1,1,"$17,243",0
4665,15580719,Davis,697,France,Female,23,10,$0,2,1,1,"$79,734",0
4666,15656293,Davey,786,France,Male,35,3,$0,2,1,0,"$92,713",0
4667,15691875,Tsou,850,Germany,Female,39,5,"$114,492",1,1,0,"$99,689",0
4668,15596870,Marino,749,Germany,Male,54,3,"$144,769",1,1,0,"$93,336",1
4669,15780770,Kerr,445,France,Male,31,7,"$145,057",1,1,1,"$175,894",0
4670,15751491,Hsiao,443,Germany,Male,50,3,"$117,206",1,1,0,"$42,840",1
4671,15706200,Graham,637,Germany,Male,41,2,"$138,014",2,1,0,"$140,298",0
4672,15808674,Ejikemeifeuwa,616,Germany,Female,45,6,"$128,353",3,1,1,"$144,001",1
4673,15641411,Volkova,756,France,Female,23,1,"$112,568",1,1,1,"$113,408",0
4674,15764661,Wang,644,France,Male,33,2,$0,1,1,0,"$96,421",0
4675,15689492,Benjamin,850,Germany,Male,41,1,"$176,958",2,0,1,"$125,806",0
4676,15602405,Ryrie,703,Germany,Female,38,9,"$99,168",1,1,0,"$65,721",0
4677,15610271,Andreev,684,Spain,Female,42,3,"$103,210",1,1,0,"$31,002",0
4678,15791780,Ts'ao,706,Germany,Female,48,10,"$104,478",3,0,1,"$158,249",1
4679,15589147,Frolov,580,Spain,Male,61,8,"$125,921",1,1,1,"$94,678",0
4680,15756975,Montemayor,777,Spain,Female,35,3,$0,2,1,1,"$17,258",0
4681,15729582,Fu,676,Germany,Male,48,3,"$80,697",1,0,0,"$101,398",0
4682,15742971,Whitehead,708,France,Female,44,2,"$161,888",2,1,0,"$84,870",0
4683,15568046,Izuchukwu,809,France,Male,24,7,"$109,558",1,1,0,"$183,515",0
4684,15694890,Lai,588,France,Male,38,1,"$124,271",1,1,0,"$75,969",0
4685,15736963,Herring,623,France,Male,43,1,$0,2,1,1,"$146,379",0
4686,15646490,Duffy,537,Spain,Male,42,1,"$190,569",1,0,1,"$127,155",0
4687,15607314,Chiefo,536,Spain,Male,53,2,"$143,924",1,1,0,"$2,020",1
4688,15576745,Fyodorov,769,France,Male,48,2,"$96,542",2,0,1,"$197,886",0
4689,15669606,Chu,690,France,Male,33,5,$0,2,1,0,"$138,018",0
4690,15737832,Robertson,771,Spain,Male,45,0,"$139,826",1,0,0,"$170,985",1
4691,15681990,Palmerston,497,Germany,Male,24,6,"$111,769",2,1,0,"$55,859",0
4692,15758050,Madukwe,622,Spain,Male,37,4,$0,2,1,0,"$4,460",0
4693,15787848,Chinedum,602,Spain,Male,30,9,"$113,672",2,0,0,"$102,136",0
4694,15713594,French,543,France,Female,32,7,"$147,257",1,1,0,"$112,772",0
4695,15588186,Polyakov,520,Spain,Male,45,7,"$107,023",1,1,0,"$32,904",0
4696,15786739,Clements,669,France,Male,37,1,"$125,530",1,1,1,"$162,261",0
4697,15699467,Connor,631,Spain,Female,41,0,$0,1,0,0,"$87,960",0
4698,15680706,Balashov,537,Germany,Male,48,4,"$131,835",1,1,0,"$166,477",1
4699,15645717,Avdeeva,732,France,Male,62,2,$0,2,1,1,"$25,439",0
4700,15748597,Chester,844,Spain,Male,56,5,"$99,530",1,0,1,"$157,230",1
4701,15773709,Hung,838,Spain,Male,35,0,$0,2,0,1,"$197,306",0
4702,15629787,Tu,652,France,Male,27,10,"$107,304",2,0,0,"$44,436",0
4703,15661007,Thompson,660,France,Male,33,0,"$72,783",1,0,0,"$181,052",0
4704,15686812,Jones,692,Spain,Female,44,8,$0,1,0,1,"$159,069",0
4705,15754113,Li,588,France,Female,35,0,$0,2,1,1,"$155,485",0
4706,15749489,Denisova,533,Germany,Female,22,10,"$115,744",1,0,0,"$43,852",0
4707,15574352,Clogstoun,850,France,Male,43,4,"$161,257",1,1,1,"$140,072",0
4708,15701281,Tan,511,France,Male,27,8,$0,2,1,1,"$49,089",0
4709,15811985,Power,530,Spain,Male,44,6,$0,2,0,0,"$55,893",0
4710,15713505,Harriman,554,France,Male,31,1,$0,2,0,1,"$192,661",0
4711,15685653,Benson,585,Germany,Female,40,3,"$162,261",2,1,0,"$137,029",0
4712,15758831,Thornton,754,France,Male,39,3,"$74,896",1,0,0,"$34,430",0
4713,15618774,White,474,France,Male,54,3,$0,1,1,0,"$108,409",1
4714,15764448,Mackenzie,837,Germany,Male,35,0,"$144,038",1,1,0,"$145,325",0
4715,15611024,Kalinina,567,France,Female,23,9,"$93,522",1,0,1,"$81,426",0
4716,15738220,Bennet,800,Spain,Male,38,1,$0,2,1,0,"$51,553",0
4717,15805764,Hallahan,646,France,Male,18,10,$0,2,0,1,"$52,795",0
4718,15580487,Martin,627,Germany,Male,38,8,"$106,923",2,0,1,"$84,270",0
4719,15675787,Rivera,505,France,Male,26,8,"$112,973",1,1,0,"$145,012",0
4720,15583580,Chiawuotu,566,Germany,Female,35,1,"$123,042",1,1,0,"$66,245",1
4721,15780654,Sergeyev,619,Germany,Female,33,3,"$100,489",2,0,1,"$36,447",0
4722,15695034,Christie,757,France,Female,44,4,"$123,322",1,1,0,"$137,136",0
4723,15805671,Louis,648,France,Male,32,0,$0,1,0,1,"$117,323",0
4724,15790658,Iqbal,621,Spain,Male,42,8,"$68,684",1,1,1,"$74,158",0
4725,15578648,Marino,543,Germany,Male,49,6,"$59,532",1,1,0,"$104,254",0
4726,15734987,Robertson,658,France,Female,43,7,"$140,260",2,1,0,"$2,749",0
4727,15721740,Pai,633,Germany,Male,50,7,"$88,303",1,1,1,"$195,937",0
4728,15641822,Barese,648,France,Female,19,1,$0,2,0,1,"$22,102",0
4729,15765650,Chigolum,501,Germany,Male,40,5,"$114,656",1,0,0,"$126,536",0
4730,15788556,Trouette,683,France,Female,42,4,"$148,284",1,1,1,"$44,693",1
4731,15576550,Ugochukwu,619,Spain,Female,38,1,$0,1,1,0,"$112,443",1
4732,15622230,Cribb,705,France,Female,35,3,$0,2,0,1,"$66,331",0
4733,15653937,McIntyre,638,Germany,Female,53,1,"$123,917",1,1,0,"$16,658",1
4734,15743538,Pickering,710,France,Female,31,1,$0,2,1,0,"$20,081",0
4735,15591740,Fletcher,590,France,Female,54,4,$0,2,1,1,"$93,820",1
4736,15650086,Uchenna,725,France,Male,43,2,"$165,896",2,1,0,"$130,796",0
4737,15718773,Pisano,638,France,Female,32,0,$0,2,1,0,"$160,130",0
4738,15615140,Corson,791,France,Male,36,6,"$111,169",1,1,1,"$189,970",0
4739,15644361,Hooper,702,France,Female,40,1,"$103,549",1,0,0,"$9,713",1
4740,15774536,He,607,France,Female,32,6,$0,2,0,0,"$196,062",0
4741,15618661,Chidubem,535,France,Male,30,6,"$103,805",1,1,1,"$125,711",0
4742,15605020,Schofield,651,France,Male,45,2,"$165,902",2,1,0,"$23,055",1
4743,15762134,Liang,506,Germany,Male,59,8,"$119,152",2,1,1,"$170,680",0
4744,15685279,Somadina,511,Spain,Female,57,8,"$122,950",1,1,1,"$181,259",0
4745,15582849,McIntosh,757,France,Female,51,1,$0,1,1,1,"$22,835",1
4746,15655410,Hinton,768,Germany,Male,49,1,"$133,385",1,1,0,"$102,397",1
4747,15649129,Sal,757,France,Male,32,9,$0,2,1,0,"$115,951",0
4748,15702380,De Luca,663,Spain,Male,64,6,$0,2,0,1,"$15,877",0
4749,15759067,Bromby,537,Germany,Female,37,7,"$158,412",4,1,1,"$117,691",1
4750,15683027,Chang,570,Germany,Male,29,4,"$122,029",2,1,1,"$173,793",0
4751,15597487,Hunter,850,France,Female,35,5,$0,1,1,1,"$80,993",0
4752,15763256,Sheppard,661,Germany,Female,64,8,"$128,752",2,1,0,"$189,398",1
4753,15620111,Fan,659,France,Male,54,8,"$133,437",1,1,0,"$56,788",0
4754,15623053,Muir,454,Spain,Male,40,2,"$123,177",1,1,0,"$148,310",0
4755,15595592,Lai,708,France,Female,59,2,$0,1,1,0,"$179,673",1
4756,15740072,Padovesi,720,France,Female,37,2,"$120,329",2,1,1,"$138,470",0
4757,15778005,Kemp,785,France,Female,39,1,"$130,148",1,1,0,"$163,798",1
4758,15583278,Greece,743,Spain,Female,36,8,"$92,717",1,1,1,"$33,694",0
4759,15601263,Young,493,Spain,Female,48,7,$0,2,1,0,"$48,545",0
4760,15709222,Chukwueloka,557,Spain,Male,34,3,$0,1,0,1,"$123,428",0
4761,15713949,Woods,850,France,Male,40,1,"$76,914",1,1,0,"$174,183",0
4762,15717706,Forbes,799,France,Female,32,3,"$106,046",2,1,1,"$17,938",0
4763,15756071,Kang,756,France,Male,34,1,"$103,133",1,1,1,"$90,059",0
4764,15696564,Nweke,752,France,Male,38,0,"$145,975",2,1,1,"$137,694",0
4765,15657637,Ts'ui,696,Spain,Female,36,3,$0,3,1,0,"$65,040",0
4766,15755863,Milano,630,Spain,Female,49,1,$0,2,0,1,"$162,858",0
4767,15719858,Chao,659,Spain,Female,38,9,$0,2,1,1,"$35,701",0
4768,15688876,Wan,685,Spain,Male,39,9,$0,2,1,1,"$18,826",0
4769,15698528,Napolitani,599,Spain,Female,31,3,$0,1,1,1,"$130,086",1
4770,15770345,Kovaleva,559,Spain,Female,31,1,"$139,183",1,0,1,"$143,361",0
4771,15761506,Russell,615,Spain,Male,19,5,$0,2,1,0,"$159,921",0
4772,15716619,Chiebuka,580,Germany,Female,36,3,"$74,975",1,1,1,"$12,100",0
4773,15788367,Ellis,487,Spain,Male,44,6,"$61,691",1,1,1,"$53,088",0
4774,15709451,Gordon,646,Germany,Female,35,1,"$121,953",2,1,1,"$142,840",0
4775,15640421,Conway,811,France,Female,35,7,$0,1,1,1,$178,0
4776,15580068,Buccho,526,Spain,Male,35,5,$0,2,1,1,"$105,618",0
4777,15677123,Aksyonova,767,Spain,Male,37,7,$0,2,1,1,"$24,734",0
4778,15619801,Batty,548,France,Female,33,1,"$80,108",2,0,1,"$82,246",0
4779,15582246,Rowe,737,Spain,Female,45,2,$0,2,0,1,"$177,696",0
4780,15711843,Pisani,613,Germany,Male,40,1,"$147,857",3,0,0,"$107,961",1
4781,15680046,Onochie,711,Spain,Male,36,8,$0,2,1,0,"$55,207",0
4782,15804131,Farmer,850,Spain,Female,53,7,"$65,407",2,0,0,"$182,634",1
4783,15722611,Cameron,752,France,Female,53,8,"$114,233",1,1,1,"$51,587",0
4784,15729224,Jennings,710,France,Female,37,5,$0,2,1,0,"$115,403",0
4785,15811588,Eluemuno,664,Spain,Female,53,7,"$187,602",1,1,0,"$186,393",1
4786,15702138,Swift,510,France,Female,22,3,"$156,834",1,0,0,"$44,374",0
4787,15749799,Pisani,577,France,Female,34,2,$0,2,1,1,"$84,033",0
4788,15752885,Nnonso,529,France,Male,42,1,"$157,499",1,1,1,"$82,277",0
4789,15674932,Cameron,757,Spain,Female,44,9,$0,2,1,0,"$177,529",0
4790,15743828,Stevens,691,France,Male,41,2,$0,1,1,1,"$56,851",1
4791,15642022,Zito,621,Spain,Male,34,8,$0,1,0,0,"$47,973",0
4792,15746461,Taylor,709,Spain,Male,35,2,$0,2,1,0,"$104,982",0
4793,15809991,Ferrari,756,Spain,Male,19,4,"$130,274",1,1,1,"$133,535",0
4794,15787322,Yeh,788,France,Female,41,6,$0,1,1,1,"$25,571",0
4795,15575498,Gould,705,France,Female,39,5,"$149,380",2,1,0,"$96,076",0
4796,15691387,Agafonova,483,France,Male,29,9,$0,1,1,1,"$81,634",0
4797,15765457,Fowler,719,Spain,Male,35,1,"$100,830",1,1,1,"$165,009",0
4798,15666173,Chidumaga,793,Germany,Female,32,1,"$96,409",1,1,1,"$138,192",0
4799,15627377,Sabbatini,593,France,Male,41,6,$0,2,1,1,"$99,136",0
4800,15656683,Johnson,551,France,Male,52,1,$0,1,0,0,"$63,585",1
4801,15679810,Chapman,690,France,Male,39,6,$0,2,1,0,"$160,533",0
4802,15606310,Birk,823,France,Male,71,5,"$149,105",1,0,1,"$162,683",0
4803,15756871,Capon,512,Spain,Male,39,3,$0,1,1,0,"$134,878",0
4804,15610002,Chidubem,802,Spain,Male,41,5,$0,2,1,1,"$134,626",0
4805,15567802,Childs,450,Spain,Female,34,2,$0,2,1,0,"$175,481",0
4806,15745452,Sun,651,Germany,Male,41,1,"$90,218",1,1,0,"$174,338",0
4807,15617252,Lung,697,France,Female,33,1,"$87,348",1,1,0,"$172,525",0
4808,15753248,Tao,611,France,Male,28,2,$0,2,0,0,"$25,396",0
4809,15610755,Napolitano,643,France,Female,33,0,"$137,812",1,1,1,"$184,857",0
4810,15662238,Davis,822,France,Male,37,3,"$105,563",1,1,0,"$182,625",0
4811,15799186,Sagese,632,France,Male,38,4,$0,2,0,0,"$192,506",0
4812,15686941,Hutchinson,575,Spain,Female,26,7,$0,2,1,0,"$112,508",0
4813,15601172,Nelson,672,France,Male,31,6,"$91,126",1,1,0,"$177,296",0
4814,15723858,Schiavone,517,Spain,Male,39,3,$0,2,0,1,"$12,466",0
4815,15615896,Chienezie,621,Spain,Male,39,8,$0,2,1,0,"$36,123",0
4816,15737647,Obioma,775,Germany,Female,77,6,"$135,121",1,1,0,"$37,837",0
4817,15582841,Butusov,600,France,Male,29,8,$0,2,0,1,"$34,747",0
4818,15760090,Pisano,640,France,Male,28,7,$0,2,1,1,"$131,098",0
4819,15588587,Stetson,752,France,Female,36,1,"$86,838",1,1,1,"$105,281",0
4820,15683157,Waring,613,France,Male,26,4,"$100,447",1,0,1,"$149,654",0
4821,15694209,Fanucci,484,France,Female,32,3,$0,2,1,1,"$139,391",0
4822,15655875,Thao,511,France,Female,33,3,$0,2,1,0,"$132,437",0
4823,15805704,Murphy,745,France,Female,32,2,$0,4,0,1,"$179,705",1
4824,15744789,McConnell,786,Spain,Female,32,6,"$114,513",1,1,0,"$15,797",0
4825,15799357,Armfield,727,France,Male,35,5,"$136,364",1,0,0,"$142,755",0
4826,15726153,Fanucci,622,France,Male,31,5,"$106,261",1,1,1,"$2,578",0
4827,15713346,Panina,794,France,Male,24,10,"$146,127",1,1,1,"$88,992",0
4828,15665053,Nixon,636,Spain,Male,52,4,"$111,285",1,0,1,"$32,936",1
4829,15592379,Walker,741,Spain,Female,42,9,"$121,057",2,1,0,"$39,123",0
4830,15692599,Chiemela,687,France,Male,34,5,"$128,271",1,1,0,"$191,093",0
4831,15620758,Martel,660,Spain,Male,30,4,$0,2,1,0,"$129,149",0
4832,15637428,Briggs,660,France,Male,35,7,$0,2,1,0,"$13,219",0
4833,15808389,Iheatu,617,France,Female,79,7,$0,1,1,1,"$160,589",0
4834,15807003,Jennings,762,France,Male,32,10,"$191,776",1,1,0,"$179,658",0
4835,15702912,Ch'en,752,Spain,Female,35,2,$0,1,1,0,"$44,336",1
4836,15590623,Kovalyov,561,Spain,Male,34,4,"$85,142",2,1,1,"$29,217",0
4837,15728078,Yeh,609,France,Male,26,10,"$126,392",1,0,1,"$43,651",0
4838,15708256,Chien,803,France,Male,28,3,$0,2,1,0,"$159,654",0
4839,15582335,Brown,556,France,Female,40,9,"$129,860",1,0,0,"$17,993",0
4840,15649150,Buddicom,531,France,Female,53,5,"$127,642",1,1,0,"$141,501",1
4841,15691647,McGregor,411,France,Female,35,2,$0,2,1,1,"$93,826",0
4842,15668270,Thompson,587,Germany,Female,44,5,"$125,584",2,1,1,"$41,852",1
4843,15624820,Ross,683,Spain,Male,56,7,"$50,911",3,0,0,"$97,629",1
4844,15736254,Ch'ang,654,France,Male,29,2,"$91,956",1,1,0,"$37,066",0
4845,15720814,Warren,670,Germany,Female,36,2,"$84,266",2,0,0,"$38,615",0
4846,15642997,Uspenskaya,655,France,Female,36,2,"$147,150",1,1,1,"$87,817",0
4847,15693200,King,752,France,Female,36,7,$0,2,1,0,"$184,867",0
4848,15624596,Trentini,534,France,Female,23,5,"$104,822",1,0,1,"$160,176",0
4849,15807167,Konovalova,635,France,Male,42,1,"$146,767",2,0,1,"$164,357",0
4850,15660301,Dellucci,491,Germany,Male,70,6,"$148,746",2,1,1,"$17,818",0
4851,15593094,Goddard,516,France,Male,27,9,$0,1,1,0,"$142,681",1
4852,15618239,Neumann,530,France,Female,48,0,$0,1,1,0,"$85,081",0
4853,15574137,Ch'in,687,Spain,Male,35,3,$0,2,1,1,"$176,450",0
4854,15614740,Walters,684,France,Female,41,6,"$135,204",2,1,1,"$121,968",0
4855,15574071,Muravyova,706,Germany,Male,23,2,"$93,302",2,0,1,"$127,187",0
4856,15671148,Barry,490,Germany,Male,33,5,"$96,341",2,0,0,"$108,313",0
4857,15721921,Woolnough,796,France,Male,44,8,"$165,326",1,1,1,"$57,206",0
4858,15717995,Keen,849,France,Male,27,0,$0,2,0,1,"$157,892",0
4859,15632050,Liebe,779,France,Female,41,10,"$99,786",1,1,0,"$86,928",0
4860,15647111,White,794,Spain,Female,22,4,"$114,440",1,1,1,"$107,753",0
4861,15759991,Hunter,748,Spain,Male,36,4,"$141,574",1,1,0,"$82,158",0
4862,15790204,Myers,663,Spain,Female,22,9,$0,1,1,0,"$29,136",1
4863,15686780,Rogova,645,Spain,Female,55,1,"$133,677",1,0,1,"$17,095",0
4864,15640491,Raff,464,France,Female,33,10,"$147,494",2,1,0,"$100,448",0
4865,15783225,Cocci,737,France,Male,54,9,$0,1,1,0,"$83,470",1
4866,15734438,Kanayochukwu,590,France,Female,29,4,$0,2,1,0,"$121,847",0
4867,15688760,Obialo,522,Germany,Female,37,3,"$95,023",1,1,1,"$129,108",0
4868,15768124,Liu,648,France,Female,34,3,$0,1,1,0,"$54,726",0
4869,15661330,Gilbert,754,France,Male,37,6,$0,1,1,1,"$116,142",0
4870,15781272,Coles,669,France,Male,50,4,"$149,714",3,1,1,"$124,872",1
4871,15573888,Ponomaryov,648,Germany,Female,43,1,"$107,963",1,0,0,"$186,439",1
4872,15575858,Bergamaschi,763,France,Male,40,3,$0,2,1,0,"$134,281",0
4873,15645937,Guerin,790,Spain,Male,32,3,$0,1,1,0,"$91,044",0
4874,15702337,Sinclair,581,France,Male,37,7,$0,2,1,1,"$74,321",0
4875,15764537,Dominguez,703,France,Male,43,8,$0,2,1,0,"$9,705",0
4876,15619616,Costa,571,France,Female,33,9,"$102,017",2,0,0,"$128,600",0
4877,15585133,Wei,657,Spain,Female,27,8,$0,2,0,0,"$6,468",0
4878,15573971,Mills,737,France,Male,44,7,$0,2,0,0,"$57,899",0
4879,15579433,Pugh,793,Spain,Male,29,8,"$96,675",2,0,0,"$192,121",0
4880,15777045,Price,783,Spain,Female,44,3,"$81,812",1,1,0,"$164,214",1
4881,15611580,Wood,751,Spain,Male,33,4,"$79,282",1,1,0,"$117,548",0
4882,15614778,Robertson,579,France,Male,31,6,$0,2,1,0,"$26,149",0
4883,15771750,Sawtell,655,Germany,Female,36,10,"$122,314",1,1,0,"$9,182",0
4884,15593280,Yuryeva,614,Germany,Male,43,8,"$140,734",1,1,1,"$166,589",0
4885,15569274,Pisano,678,Germany,Male,49,2,"$116,933",1,1,0,"$195,054",1
4886,15654408,Kharitonova,562,Spain,Male,41,5,"$165,445",2,1,0,"$85,787",0
4887,15657468,Simmons,711,Germany,Female,53,5,"$123,805",1,1,0,"$102,429",0
4888,15614213,Muramats,620,France,Male,37,0,"$107,549",1,1,0,"$71,176",0
4889,15589869,Tang,437,France,Male,49,9,"$111,634",2,0,1,"$166,440",0
4890,15693205,Peng,691,Germany,Female,41,8,"$109,154",3,1,1,"$148,849",1
4891,15797113,Bevan,552,Spain,Female,34,4,$0,2,1,0,"$140,287",0
4892,15676958,Zito,765,Germany,Male,34,5,"$86,055",2,1,1,"$104,221",0
4893,15739592,Sokolov,707,Germany,Female,51,10,"$98,438",1,0,0,"$70,779",1
4894,15656263,Teng,764,Spain,Male,29,5,$0,2,1,0,"$65,868",0
4895,15636872,Amadi,585,France,Female,32,8,"$144,706",2,0,0,"$171,483",0
4896,15589435,Davide,784,France,Male,31,7,$0,2,1,1,"$143,204",0
4897,15640464,Parkes,605,France,Male,41,5,"$91,613",1,1,1,"$28,428",0
4898,15723851,Mazzanti,699,Spain,Male,40,2,$0,1,1,0,"$78,387",0
4899,15722122,Findlay,544,France,Female,40,7,$0,1,0,1,"$161,077",0
4900,15696852,Hsu,803,France,Female,32,9,"$192,123",1,1,1,"$54,277",1
4901,15634936,Chukwukadibia,735,France,Male,41,7,"$179,904",1,1,1,"$137,181",0
4902,15575935,Baxter,673,France,Male,59,0,"$178,058",2,0,1,"$21,064",1
4903,15634491,Kung,652,France,Male,30,2,"$176,167",2,1,1,"$152,211",0
4904,15628530,Booth,694,France,Male,42,3,"$156,864",2,0,0,"$88,891",0
4905,15678720,Evans,741,France,Female,44,7,$0,2,1,1,"$190,535",0
4906,15627999,Kung,590,Spain,Male,30,3,$0,2,1,0,"$83,090",0
4907,15571244,Tung,809,Spain,Female,33,3,$0,2,0,1,"$141,427",0
4908,15739931,Yuan,523,France,Male,34,2,"$161,589",1,1,1,"$51,359",0
4909,15806256,Jackson,540,France,Male,48,2,"$109,349",1,1,0,"$88,703",1
4910,15787258,Ross,596,Spain,Female,29,6,$0,2,1,0,"$116,697",0
4911,15706463,Yang,597,France,Female,36,9,$0,2,1,1,"$7,156",0
4912,15691004,Yu,407,Spain,Male,37,1,$0,1,1,1,"$49,161",1
4913,15792228,Onwumelu,748,France,Male,60,0,"$152,336",1,1,0,"$126,743",1
4914,15733447,Gay,562,France,Female,51,1,"$124,663",1,1,1,"$65,390",1
4915,15679062,Morrison,734,Germany,Female,47,10,"$91,522",2,1,1,"$138,836",0
4916,15594409,Belov,710,France,Male,45,1,$0,2,1,1,"$36,155",0
4917,15613816,Mao,539,Spain,Female,39,6,"$62,052",1,0,1,"$59,755",0
4918,15681991,Walsh,542,France,Male,32,7,"$107,872",1,1,0,"$125,303",0
4919,15796074,Bruno,717,France,Female,36,2,"$99,473",2,1,0,"$94,275",1
4920,15625941,Gray,682,Spain,Female,50,10,"$128,039",1,1,1,"$102,260",0
4921,15615016,Maurer,515,France,Male,33,2,$0,2,1,1,"$136,029",0
4922,15748414,Chiang,526,Spain,Female,33,8,"$114,635",2,1,0,"$110,114",1
4923,15751203,Cattaneo,702,France,Male,26,5,"$56,738",2,1,1,"$100,442",1
4924,15662658,Grieve,651,Germany,Male,34,2,"$90,355",2,0,0,"$193,598",0
4925,15574868,Lowell,792,Germany,Male,36,5,"$115,725",2,0,0,"$1,871",0
4926,15790282,Trentino,817,Germany,Male,58,3,"$114,328",2,1,1,"$42,831",0
4927,15762927,Sung,674,Germany,Female,36,6,"$100,763",1,1,0,"$182,157",0
4928,15803456,Yen,641,France,Female,40,9,$0,1,0,0,"$151,649",1
4929,15771857,Philipp,513,Spain,Male,39,7,"$89,040",2,1,1,"$146,739",0
4930,15700601,Dynon,561,France,Male,34,1,"$78,830",1,1,1,"$12,148",0
4931,15569670,Alexeyeva,627,Germany,Male,30,6,"$112,373",1,1,1,"$118,029",0
4932,15772341,Hs?eh,682,Germany,Male,81,6,"$122,029",1,1,1,"$50,784",0
4933,15661548,Ferri,683,France,Female,29,0,"$157,829",1,0,0,"$129,892",0
4934,15787597,Hsu,420,Germany,Female,31,1,"$108,378",2,1,1,"$9,905",0
4935,15806913,Bishop,670,France,Female,54,2,"$95,507",1,1,1,"$63,213",0
4936,15804862,Toscani,505,Germany,Male,43,6,"$127,147",1,0,0,"$137,566",0
4937,15792986,T'ao,580,Germany,Male,24,1,"$133,812",1,1,0,"$17,186",1
4938,15625632,Philip,577,France,Male,36,3,"$121,092",2,0,1,"$143,783",0
4939,15727703,Li Fonti,773,Germany,Male,34,10,"$126,980",1,0,0,"$36,823",0
4940,15606273,Rene,616,France,Male,37,5,"$144,236",2,0,0,"$154,958",1
4941,15799652,Daigle,763,France,Female,38,0,"$152,582",2,0,0,"$31,893",0
4942,15715047,Joshua,640,Spain,Male,43,9,"$172,478",1,1,0,"$191,084",1
4943,15784687,Simmons,592,France,Male,36,1,"$126,477",1,0,0,"$179,718",0
4944,15615322,Jamieson,528,Spain,Male,43,7,"$97,474",2,1,1,"$159,823",0
4945,15722072,Hou,630,France,Male,53,5,"$138,054",1,0,1,"$114,111",0
4946,15646784,Cochran,529,France,Female,31,2,"$164,003",2,1,1,"$60,993",0
4947,15644692,Bibb,546,France,Female,47,8,$0,1,1,1,"$66,408",1
4948,15670354,Jen,753,France,Female,62,6,$0,2,1,1,"$136,399",0
4949,15716357,Corran,772,Spain,Female,39,4,"$122,486",2,1,1,"$140,709",0
4950,15786717,He,567,France,Male,36,1,$0,2,0,0,"$8,556",0
4951,15771383,Loggia,628,Germany,Female,45,6,"$53,667",1,1,0,"$115,023",0
4952,15649793,Lovely,658,France,Male,20,7,$0,2,0,0,"$187,638",0
4953,15731543,Becker,679,Spain,Male,58,9,"$109,328",1,1,1,"$3,829",0
4954,15684516,Plascencia,629,Spain,Male,34,1,"$121,151",1,0,0,"$119,358",0
4955,15677249,Somadina,731,Spain,Male,42,9,"$101,044",1,1,1,"$192,176",0
4956,15581525,Walker,775,Germany,Male,33,3,"$83,502",2,1,0,"$128,841",0
4957,15628420,Alekseeva,660,Spain,Male,33,2,"$80,462",1,0,0,"$150,422",0
4958,15600478,Watson,752,France,Male,39,3,$0,1,1,0,"$188,187",0
4959,15594502,Zotov,655,France,Male,37,6,"$109,093",2,1,0,"$1,776",0
4960,15784361,Williamson,543,Spain,Female,46,5,"$140,356",1,1,1,"$85,087",0
4961,15767626,Carpenter,811,France,Male,42,10,$0,2,1,1,"$3,798",0
4962,15632521,Cattaneo,689,Germany,Male,45,0,"$130,171",2,1,0,"$150,856",0
4963,15665088,Gordon,531,France,Female,42,2,$0,2,0,1,"$90,537",0
4964,15652084,Boni,515,France,Male,40,0,"$109,542",1,1,1,"$166,371",0
